fecha,Ruta,OperadOR,ac_type,all_aboard,cantidad de fallecidos,ground
1970-09-03,"Near Leningrad, USSR",Aeroflot,Yakovlev YAK-40,21,21,0
1970-09-08,"New York, New York",Trans International Airlines,McDonnell Douglas DC-8-63CF,11,11,0
1970-09-26,"Near Vagar, Faeroe Islands, Denmark",Icelandair,Fokker F-27 Friendship 300,34,8,0
1970-09-30,"Near Da Nang, Vietnam",Air Vietnam (South Vietnam),Douglas DC-3-DST,38,4,0
1970-10-02,"Mt. Trelease, near Silver Plume, Colorado","Charter, Golden Eagle Aviation Inc.",Martin 404,40,32,0
1970-10-02,"Near Taipei, Taiwan",Military - U.S. Air Force,Lockheed C-130E,43,43,0
1970-10-04,"Mahaffey, Pennsylvania",Private,Aero Commander 500-B,2,2,0
1970-10-06,"Near Germiston, South Africa",National Airways,Douglas DC-3,11,3,0
1970-10-10,"Fort Dix, New Jersey",Saturn Airways,Lockheed L-100-20 Hercules,3,3,0
1970-10-28,"Pointe-à-Pitre, Guadeloupe",Aerocosta Colombia,Curtiss C-46D,4,2,0
1970-11-14,"Near Huntington, West Virginia",Southern Airways,McDonnell Douglas DC-9-31,75,75,0
1970-11-27,"Near Nha Trang, South Vietnam",Military - U.S. Air Force,Fairchild C-123K,79,79,0
1970-11-27,"Anchorage, Alaska",Capitol Airlines,McDonnell Douglas DC-8-63CF,229,47,0
1970-11-29,"Near Cam Ranh, South Vietnam",Military - U.S. Air Force,Fairchild C-123K,44,42,0
1970-12-02,"Dhaka, Bangladesh",Cargolux,Canadair CL-44J,8,8,0
1970-12-05,"Delhi, India",Jamair,Douglas DC-3,16,5,0
1970-12-07,"Near Constanta, Romania",Tarom,BAC One-Eleven  424EU,27,19,0
1970-12-28,"St. Thomas, Virgin Islands",Trans Caribbean Airways,Boeing B-727-2A7,55,2,0
1970-12-31,"Near Shemshernagar,  Pakistan",Pakistan International Airlines,Fokker F-27 Friendship 200,35,7,0
1970-12-31,"Off Algiers, Algeria",Rousseau Aviation,Nord 262E,31,31,0
1970-12-31,"Leningrad, USSR",Aeroflot,Ilyushin IL-18B,93,93,0
1971-01-02,"Ben Gashir, Libya",United Arab Airlines,de Havilland Comet 4C,16,16,0
1971-01-09,"Edison, New Jersey",American Airlines / Private,Boeing B-707-323 / Cessna 150,21,2,0
1971-01-18,"Zurich, Switzerland",Balkan Bulgarian Airlines,Ilyushin IL-18,47,45,0
1971-01-21,"Near Pacae, Peru",Fuerza Aérea del Peru,Curtiss-Wright C-46,35,35,0
1971-01-21,"Near Privas, France",L'Armée de L'Air,Nord 262A-34,21,21,0
1971-01-22,"Surgut, USSR",Aeroflot,Antonov AN-12B,14,14,0
1971-01-23,"Near Sokcho, South Korea",Korean Airlines,Fokker F-27 Friendship 500,60,2,0
1971-01-25,"Merida, Venezuela",Linea Aeropostal Venezolana,Vickers Viscount 749,47,13,0
1971-01-31,"Voroshilovgrad, Russia",Aeroflot,Antonov AN-10,7,7,0
1971-02-17,"Mt. Cunatineuta, Ecuador",TAM (Transportes Aereos Militares),Curtiss C-46,12,12,0
1971-03-26,"Gauhati, India",Jamair,Douglas DC-3,15,15,0
1971-03-31,"Ontario, California",Western Airlines,Boeing B-720-047B,5,5,0
1971-03-31,"Vorochilovgrad, Ukraine",Aeroflot,Antonov An-10,65,65,0
1971-04-15,"Near San Jose, Philippines",Military - Philippine Air Force,Douglas C-47A,40,39,0
1971-04-22,"Manchester, New Hampshire",New England Aviaiton,Beechcraft C35,4,4,0
1971-05-11,"Guatemala City, Guatemala",Aviateca,Curtiss C-46A-55-CK,35,5,0
1971-05-23,"Near Rijeka, Yugoslavia",Aviogenex (Yugoslavia),Tupolev TU-134A,83,78,0
1971-05-25,"Santiago, Chile",Aerolineas Flecha Austral - ALFA,Curtiss C-46,4,4,0
1971-05-28,"Roanoke, Virginia",Private,Aero Commander 680E,6,6,0
1971-06-06,"Near Duarte, California",Hughes Airwest  / Military - US Marine Air Corps,McDonnell Douglas DC-9-31 / F4-B,51,50,0
1971-06-07,"New Haven, Connecticut",Allegheny Airlines,Convair CV-580,31,28,0
1971-06-13,North Pacific Ocean,Military - U.S. Air Force,Boeing - EC-135N,24,24,0
1971-06-17,"Near Arica, Chile",SAVCO,Douglas DC-6,6,6,0
1971-06-28,"Garberville, California",Shelter Cove Sea Park,Douglas DC-3,24,17,0
1971-07-03,"Hokkaido, Japan",Toa Domestic Airline (Japan),NAMC YS-11A-227,68,68,0
1971-07-24,"Near Bamako, Mali",Air Ivoire,Douglas DC-3,6,6,0
1971-07-25,"Manila, Philippines",Pan American World Airways,Boeing 707-321CF,4,4,0
1971-07-25,"Near Irkutsk, Russia",Aeroflot,Tupolev TU-104B,126,97,0
1971-07-30,"Near Pau, France",Military - French Air Force,Nord 2501 Noratlas,39,37,0
1971-07-30,"Near Morioko, Japan",All Nippon Airways /  Japanese Air Force,Boeing B-727-281 / Air Force F86F,164,163,0
1971-07-30,"San Francisco, California",Pan American World Airways,Boeing B-747-121,218,0,0
1971-08-18,"Near Pegnitz, West Germany",Military - U.S. Army,Boeing Vertol CH-47A (helicopter),37,37,0
1971-08-19,"Augusta, Maine",Downeast Airlines,Piper PA-31,8,3,0
1971-08-28,"Off Copenhagen, Denmark",Malev Hungarian Airlines,Ilyushin IL-18D,34,32,0
1971-09-04,"Near Juneau, Alaska",Alaska Airlines,Boeing B-727-193,111,111,0
1971-09-06,"Near Hasloh, Germany",Pan International,BAC One-Eleven 515FB,121,22,0
1971-09-16,"Presevo, Russia",Yemen Airlines,Douglas DC-3,5,5,0
1971-09-16,"Kiev, Ukraine, USSR",Malev Hungarian Airlines,Tupolev TU-134A,49,49,0
1971-09-17,"Rila mountain, Bulgaria",Balkan Bulgarian Airlines,Antonov An-14,9,9,0
1971-09-28,"Sena Madureira, Brazil",Cruzeiro,Douglas DC-3,32,32,0
1971-10-02,"Near Aarsele, West Vlaanderen, Belgium",British European Airways,Vickers Vanguard 951,63,63,0
1971-10-10,"Moscow, Russia",Aeroflot,Tupolev TU-104B,25,25,0
1971-10-16,"Colorado City, Arizona",Scenic Air Lines,Cessna 402,10,10,0
1971-10-17,"San Vicente del Caguan, Colombia",Aerolineas TAO,Douglas C-47A,21,19,0
1971-10-21,"Peoria, Illinois",Chicago and Southern Airlines,Beech E18S,16,16,0
1971-10-23,"Near Qui Nhon, South Vietnam",Military - Vietnamese Air Force,Douglas C-47,23,22,0
1971-10-24,"Bath, Pennsylvania",Monmouth Airways,Beechcraft B99,8,4,0
1971-11-09,"Off Livorno, Italy",Military - Royal Air Force,Lockheed C-130K Hercules,52,52,0
1971-11-10,"Off Padang, Indonesia",Merpati Nusantara Airlines,Vickers Viscount 828,69,69,0
1971-11-12,"Vinnitsa, Russia",Aeroflot,Antonov AN-24,48,48,0
1971-11-21,"Near Penghu Island, Taiwan",China Airlines (Taiwan),Sud Aviation SE-210 Caravelle III,25,25,0
1971-11-28,"Near Hue, South Vietnam",Military - U.S. Army,Boeing Vertol CH-47C,34,34,0
1971-12-01,"Saratov, Russia",Aeroflot,Antonov AN-24,57,57,0
1971-12-04,"Raleigh, North Carolina",Eastern Air Lines,Douglas DC-9-31 /Cessna 206,29,2,0
1971-12-06,"Tikaka, Sudan",Sudan Airways,Fokker F-27 Friendship 200,42,10,0
1971-12-09,"Chinnamanur, India",Indian Airlines,HAL-748-224 Srs.2,31,21,0
1971-12-21,"Sofia, Bulgaria",Balkan Bulgarian Airlines,Ilyushin IL-18B,73,28,0
1971-12-24,"Near Puerto Inca, Huanuco, Peru",Lineas Aereas Nacionales SA (Peru),Lockheed 188A Electra,92,91,0
1972-01-06,"Near Chetumal, Mexico",SAESA,Hawker Siddeley HS-748-230 Srs. 2A,23,23,0
1972-01-07,"Sierra de Atalayasa, Spain",Iberia Airlines,Sud-Aviation Caravelle VI-R,104,104,0
1972-01-21,"Near Funza, Colombia",Lineas Aéreas la Urraca,Vickers Viscount 837,20,20,0
1972-01-21,"Near Betania, Colombia",Miliitary - SATENA,Douglas C-47,39,39,0
1972-01-26,"Near Srbská Kamenice, Czech Republic",JAT Yugoslav Airlines,McDonnell Douglas DC-9-32,28,27,0
1972-02-01,"Near Tegal, Indonesia",Royal Air Laos/PENAS,Douglas DC-6,9,6,0
1972-02-04,"Pha Khao, Laos",Air America,de Havilland Canada C-7A Caribou,38,1,0
1972-02-05,"Near Valledupar, Colombia",TAC Colombia,Fairchild F-27,19,19,0
1972-02-11,"Near Vientiane, Laos",Royal Air Lao,Douglas DC-4,23,23,0
1972-03-03,"Albany, New York",Mohawk Airlines,Fairchild-Hiller FH-227-B,48,16,1
1972-03-14,"Near Al Fujayrah, United Arab Emirates",Sterling Airways,Aerospatiale Caravelle Super 10B,112,112,0
1972-03-19,"Shamsam Mountains, South Yemen",Egyptair,McDonnell Douglas DC-9-32,22,22,0
1972-04-12,"Near Rio de Janeiro, Brazil",VASP,NAMC YS-11A-211,25,25,0
1972-04-16,"Near Ardinello di Amaseno, Italy",Aero Transporti Italiani,Fokker F-27 Friendship 200,18,18,0
1972-04-17,"New York, New York",Helaire Helicopter,Bell 47J-2,3,3,0
1972-04-18,"Addis Ababa, Ethiopia",East African Airways,BAC Super VC-10 1154,107,43,0
1972-04-20,"Near Moyobamba, Peru",SATCO,Douglas C-47D,6,6,0
1972-04-24,"Nyot Mo, Laos",Air America,Pilatus PC6CH2,10,4,0
1972-05-04,"Bratsk, USSR",Aeroflot,Yakovlev YAK-40,18,18,0
1972-05-05,"Near Carini, Sicily, Italy",Alitalia,McDonnell Douglas DC-8-43,115,115,0
1972-05-08,Venezuela,Aerotechnia,Douglas C-47B,7,7,0
1972-05-10,"Near Gia Dinh, South Vietnam",Military - U.S. Army,Boeing Vertol CH47A (helicopter),34,34,0
1972-05-16,"Svetlogorsk, Russia",Military - Russian Navy,Antonov An-26,9,9,25
1972-05-18,"Near Kharkov, Ukraine, USSR",Aeroflot,Antonov AN-10A,122,122,0
1972-05-21,"Lobito, Angola",DTA Angola Airlines,Fokker F-27 Friendship 200,25,22,0
1972-05-27,"Near Helgoland, Germany",General Air,de Havilland Canada DHC-6 Twin Otter,13,8,0
1972-05-29,"Cruzeiro do Sul Acre, Brazil",Amazonese Importacao e Exportacao,Lockheed 049 Constellation,18,9,0
1972-05-29,"Dulac, Louisiana",Petrolium Helicopter,Bell 205A,11,11,0
1972-05-30,"Dallas/Ft. Worth, Texas",Delta Air Lines,McDonnell Douglas DC-9-14,4,4,0
1972-06-05,"Near Pleiku, Vietnam",Air America,Curtiss C-46A,32,32,0
1972-06-13,"Santiago, Chile",Aerolineas Flecha Austral,Curtiss C-46D,3,3,0
1972-06-13,"Near an Loc, South Vietnam",Military - Vietnamese Air Force,Boeing Vertol CH-47 (helicopter),47,47,0
1972-06-14,"Near New Delhi, India",Japan Air Lines,McDonnell Douglas DC-8-53,87,82,4
1972-06-15,"Near Pleiku, South Vietnam",Cathay Pacific Airways,Convair CV-880-22M-21,81,81,0
1972-06-18,"London Heathrow,  Staines, Surrey, England",British European Airways,Hawker Siddeley Trident 1C,118,118,0
1972-06-24,"Ponce, Puerto Rico",Prinair,de Havilland DH-114 Heron 2B,20,5,0
1972-06-29,"Appleton, Wisconsin",North Central Airlines / Air Wisconsin,Convair CV-580/De Hav. Twin Otter 100,13,13,0
1972-07-05,"San Francisco, California",Pacific Southwest Airlines,Boeing 737-200,86,3,0
1972-07-06,"Off Las Palmas, Canary Islands, Spain",Aviaco,McDonnell Douglas DC-8-52,10,10,0
1972-07-11,"Near Quang Tri, South Vietnam",Military - U.S. Marine Corps,Sikorsky CH-53D (helicopter),67,52,0
1972-07-11,"Near Grytoya, Norway",Military - Royal Norwegian Air Force,de Havilland Canada DHC-6 Twin Otter 100,19,19,0
1972-07-20,"Corfu Island, Greece",Charter,Sud-Aviation SE210 Caravelle,84,1,0
1972-07-29,"Villavicencio, Colombia",AVIANCA / AVIANCA,Douglas DC-3 / Douglas DC-3,38,38,0
1972-08-12,"Near Delhi, India",Indian Airlines,Fokker F-27 Friendship 100,18,18,0
1972-08-12,"Near Soc Trang, South Vietnam",Military - U.S. Air Force,Lockheed C-130E,44,30,0
1972-08-14,"Near Konigs Wusterausen, East Germany",Interflug,Ilyushin IL-62,156,156,0
1972-08-16,"Near Sandoway, Burma",Burma Airways,Douglas DC-3 (C-47A-DK),31,26,0
1972-08-27,"Canaima, Venezuela",Lineas Areas Venezolanas,Douglas C-47-DL,34,34,0
1972-08-28,"Papua, New Guinea",Military - Royal Australian Air Force,de Havilland Canada DHC-4 Caribou,29,25,0
1972-08-31,"Near Magnitogorsk, Russia",Aeroflot,Ilyushin IL-18,102,102,0
1972-09-01,"Mt. Giluwe, Papua, New Guinea",Ansett Airlines of Papua New Guinea,Shorts SC-7 Skyvan 3-300,4,4,0
1972-09-07,"Trinidad, Bolivia",Servicios Aereas Virgen de Copacabana,Curtiss C-46A-40-CU,8,1,0
1972-09-10,"Gondar, Ethiopia",Ethiopian Airlines,Douglas DC-3,11,11,0
1972-09-13,"Near Dhulikhel, Nepal",Military - Royal Nepalese Air Force,Douglas C-47,31,31,0
1972-09-24,"Sacramento, California",Private,F-86 Sabrejet,1,0,22
1972-09-24,"Near Ben Cat, South Vietnam",Air Vietnam (South Vietnam),Douglas C-54D-1-DC,13,10,0
1972-10-01,"Near Adler, USSR",Aeroflot,Ilyushin IL-18B,108,108,0
1972-10-02,"Kampot, Cambodia",Cambodia Air,Douglas DC-3,9,9,0
1972-10-13,"Near San Fernando, Chile",Uruguayan Air Force - TAMU,Fairchild-Hiller FH-227D/LCD,45,29,0
1972-10-13,"Near Moscow, USSR",Aeroflot,Ilyushin IL-62,174,174,0
1972-10-16,Off the Alaska coast,Private,Cessna 310C,4,4,0
1972-10-21,"Off Athens, Greece",Olympic Airways,NAMC YS-11A-202,53,37,0
1972-10-23,"Tanna, Vanuatu",Air Melanesie,Britten-Norman BN-2A-6 Islander,8,1,0
1972-10-27,"Near Noiretable, Loire, France",Air Inter,Vickers Viscount 724,68,60,0
1972-10-30,"Poggiorsini, Italy",Aero Transporti Italiani,Fokker F-27 Friendship 200,27,27,0
1972-10-31,"Near My Tho, South Vietnam",Military - U.S. Army,Boeing Vertol CH-47 (helicopter),22,22,0
1972-11-04,"Near Plovdiv, Bulgaria",Balkan Bulgarian Airlines,Ilyushin IL-14P,35,35,0
1972-11-17,"Elkton, Kentucky",Metro Air Systems,Beech G18S,11,11,0
1972-11-28,"Near Moscow, Russia",Japan Air Lines,McDonnell Douglas DC-8-62,76,62,0
1972-12-03,"Tenerife,  Canary Islands",Spantax,Convair CV-990-30A-5 Coronado,155,155,0
1972-12-08,"Near Rawalpindi, Pakistan",Pakistan International Airlines,Fokker F-27 Friendship 400,26,26,0
1972-12-08,"Midway Airport, Chicago, Illinois",United Air Lines,Boeing B-737-222,61,43,2
1972-12-20,"Chicago, Illinois",Delta Air Lines/ North Central Airlines,Convair CV-880 / McDonnell DC-9-31,133,10,0
1972-12-21,"Off St. Maarten off, Netherlands Antilles",Air Guadeloupe,de Havilland Canada DHC-6 Twin Otter 300,13,13,0
1972-12-23,"Skaugum, Norway",Braathens,Fokker F-28 Fellowship 1000,45,40,0
1972-12-29,"Everglades National Park, Florida",Eastern Air Lines,Lockheed L-1011 TriStar 1,176,103,0
1972-12-31,"San Juan, Puerto Rico",American Express Leasing,Douglas DC-7CF,5,5,0
1973-01-02,"Edmonton, Alberta, Canada",Pacific Western Airlines,Boeing 707-321C,5,5,0
1973-01-19,"Near Glasgow, Scotland",British European Airways,Vickers 802 Viscount,4,4,0
1973-01-21,"Perm, Russia",Aeroflot,Antonov An-24B,39,39,0
1973-01-22,"Kano, Nigeria",Alia Royal Jordanian Airlines,Boeing B-707-3D3C,202,176,0
1973-01-27,"Near Tegucigalpa, Honduras",TAN,Douglas DC-6A,3,3,0
1973-01-29,"Near Kyrenia, Cyprus",Egyptair,Ilyushin IL-18D,37,37,0
1973-02-19,"Prague, Czechoslovakia",Aeroflot,Tupolev TU-154,100,66,0
1973-02-19,"Morgan City, Louisiana",Petrolium Helo Inc.,Bell 206B,5,5,0
1973-02-21,"Cerro Horqueta, Panama",Aerovias Urraca,Douglas DC-3,28,22,0
1973-02-21,"Near Isma'iliya, Egypt",Libya Arab Airlines,Boeing B-727-224,113,108,0
1973-02-24,"Near Leningrad, Russia",Aeroflot,Ilyushin IL-18,79,79,0
1973-02-28,"Semipalatinsk, Kazakhstan",Aeroflot,Yakovlev YAK-40,32,32,0
1973-02-28,"Near Nabire, Indonesia",Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 100,13,13,0
1973-03-03,"Moscow, USSR",Balkan Bulgarian Airlines,Ilyushin IL-18V,25,25,0
1973-03-05,"Near Nantes, France",Lineas Aereas de Espana/Spantax SA Transportes,MD Douglas DC-9-32/Convair CV-990A,182,68,0
1973-03-15,"Hyderabad, India",Indian Airlines,HAL-748-224,3,3,0
1973-03-19,"Ben Me Thuot, South Vietnam",Air Vietnam (South Vietnam),Douglas C-54D,62,62,0
1973-04-10,"Near Basel,  Switzerland",Invicta International Airlines (UK),Vickers Vanguard 952,145,108,0
1973-04-12,"Moffett AFB, California",Military - U.S. Navy / NASA,Lockheed P-3C / Convair CV-990-30A-5,17,16,0
1973-04-18,"Bamiyan, Afghanistan",Bakhtar Afghan Airlines,de Havilland Canada DHC-6 Twin Otter 100,19,4,0
1973-05-11,"Near Semipalatinsk, USSR",Aeroflot,Ilyushin IL-18B,61,61,0
1973-05-18,"Chita, Siberia, USSR",Aeroflot,Tupolev TU-104A,81,81,0
1973-05-19,"Svay Rieng, Cambodia",Cambodia Air,Douglas C-47A,11,11,0
1973-05-29,"Near Rimouski, Prov. Quebec, Canada",Air Gaspé,Douglas DC-3,4,4,0
1973-05-31,"Near New Delhi, India",Indian Airlines,Boeing B-737-2A8,65,48,0
1973-06-01,"Sao Luis, Brazil",Cruzeiro,Sud Aviation SE-210 Caravelle VIN,23,23,0
1973-06-03,"Goussainville, France",Aeroflot,Tupolev TU-144,6,6,8
1973-06-09,"Rio de Janeiro, Brazil",Varig,Boeing 707-327C,4,2,0
1973-06-20,"Near Puerto Vallarta, Mexico",Aeromexico,McDonnell Douglas DC-9-15,27,27,0
1973-06-30,"Amman, Jordan",Aeroflot,Tupolev TU-134A,85,2,7
1973-07-04,"Near Shakhtyorsk, Russia",Aeroflot,Ilyushin IL-14,18,18,0
1973-07-09,"Nnear Kuybyshev, Russia",Aeroflot,Tupolev TU-124V,61,2,0
1973-07-11,"Paris, Orly Airport, France",Varig,Boeing B-707-345C,134,123,0
1973-07-22,"Off Papeete, Tahiti",Pan American World Airways,Boeing B-707-321B,79,78,0
1973-07-23,"St. Louis, Missouri",Ozark Air Lines,Fairchild-Hiller FH-227B,44,38,0
1973-07-24,"Honolulu, HI",Air Hawaii,Volpar C45G,5,5,0
1973-07-31,"Logan Airport, Boston, Massachusetts",Delta Air Lines,McDonnell Douglas DC-9-31,89,89,0
1973-08-13,"Near La  Coruña, Spain",Aviaco Condor,Sud-Aviation Caravelle 10-R,85,85,1
1973-08-15,"Don Don, Haiti",Private,Norman BN-2A-6,10,10,0
1973-08-18,"Baku, Azerbaijan, USSR",Aeroflot,Antonov AN-24V,64,56,0
1973-08-22,"El Yopal, Colombia",AVIANCA,Douglas DC-3,17,16,0
1973-08-27,"Bogota, Colombia",Aerocondor Colombia,Lockheed L-188A Electra,42,42,0
1973-08-28,"Near Huete, Spain",Military - U.S. Air Force,Lockheed C-141A,25,24,0
1973-08-28,"Thirty-five miles west of Los Angeles, California",Trans World Airlines,Boeing B-707-331B,149,1,0
1973-09-08,"King Cove, Alaska",World Airways,McDonnell Douglas DC-8-63F,6,6,0
1973-09-11,"Moganik, Yugoslavia",JAT Yugoslav Airlines,Aerospatiale Caravelle 6N,41,41,0
1973-09-20,"Natchitoches, Louisiana",Private Charter,Beechcraft E18S,6,6,0
1973-09-27,"Rich Mountain, Arkansas",Texas International Airlines,Convair 600,11,11,0
1973-09-30,"Miritituba, Brazil",Aeronorte,Douglas DC-3A,9,9,0
1973-09-30,"Near Sverdlovsk, Russia",Aeroflot,Tupolev TU-104B,108,108,0
1973-10-02,"Magadan, Russia",Aeroflot,Antonov AN-12V,10,10,0
